Date|Contact|Amount|Reference
/Date(1687824000000+0000)/|Unit E|1000.0|dues
/Date(1688342400000+0000)/|Unit A|614.0|water
/Date(1688342400000+0000)/|Unit A|3792.0|elect
/Date(1688342400000+0000)/|Unit B|1381.0|water
/Date(1687737600000+0000)/|Unit A|1000.0|dues
/Date(1687737600000+0000)/|Unit A|19000.0|rent
/Date(1689033600000+0000)/|Unit C|1000.0|dues
/Date(1689033600000+0000)/|Unit D|988.0|water
/Date(1689033600000+0000)/|Unit C|15729.0|rent
/Date(1689033600000+0000)/|Unit D|15729.0|rent
/Date(1689033600000+0000)/|Unit D|1000.0|dues
/Date(1689033600000+0000)/|Unit B|1368.0|water
/Date(1689033600000+0000)/|Unit B|5869.0|elect
/Date(1689033600000+0000)/|Unit D|3895.0|elect
/Date(1689033600000+0000)/|Unit G|3000.0|rent
/Date(1689033600000+0000)/|Unit G|500.0|dues
/Date(1689033600000+0000)/|Unit G|152.0|water
/Date(1689033600000+0000)/|Unit G|120.0|elect
/Date(1689552000000+0000)/|Unit F|2531.0|elect
/Date(1689552000000+0000)/|Unit F|1919.0|water
/Date(1689552000000+0000)/|Unit F|19000.0|rent
/Date(1689552000000+0000)/|Unit F|1000.0|dues
/Date(1689552000000+0000)/|Unit F|1900.0|water
/Date(1689552000000+0000)/|Unit C|10738.0|elect
/Date(1689552000000+0000)/|Unit C|1748.0|water
/Date(1689552000000+0000)/|Unit B|19000.0|rent
/Date(1689552000000+0000)/|Unit A|19000.0|rent
/Date(1690243200000+0000)/|Unit E|5389.0|elect
/Date(1690243200000+0000)/|Unit E|19000.0|rent
/Date(1690243200000+0000)/|Unit E|648.0|water
/Date(1690934400000+0000)/|Unit A|1000.0|dues
/Date(1690934400000+0000)/|Unit A|504.0|water
/Date(1690934400000+0000)/|Unit A|5527.0|elect.
/Date(1692662400000+0000)/|Unit B|1000.0|dues
/Date(1691539200000+0000)/|Unit D|1000.0|dues
/Date(1691539200000+0000)/|Unit D|16500.0|rent
/Date(1691539200000+0000)/|Unit C|1000.0|dues
/Date(1691539200000+0000)/|Unit C|16500.0|rent
/Date(1691539200000+0000)/|Unit B|1000.0|dues
/Date(1691539200000+0000)/|Unit B|19000.0|rent
/Date(1691971200000+0000)/|Unit G|3000.0|rent
/Date(1691971200000+0000)/|Unit G|500.0|dues
/Date(1691971200000+0000)/|Unit G|146.5|water
/Date(1691971200000+0000)/|Unit G|201.0|elect
/Date(1692576000000+0000)/|Unit F|19000.0|rent
/Date(1692576000000+0000)/|Unit F|4522.0|elect
/Date(1692576000000+0000)/|Unit F|1000.0|dues
/Date(1692576000000+0000)/|Unit C|1758.0|water
/Date(1692576000000+0000)/|Unit F|1172.0|water
/Date(1692576000000+0000)/|Unit D|805.75|water
/Date(1693180800000+0000)/|Unit A|586.0|water
/Date(1693180800000+0000)/|Unit A|19000.0|rent
/Date(1693180800000+0000)/|Unit E|1000.0|dues
/Date(1693180800000+0000)/|Unit E|19000.0|rent
/Date(1693180800000+0000)/|Unit A|1000.0|dues
/Date(1693699200000+0000)/|Unit B|1098.75|water
/Date(1694131200000+0000)/|Unit E|659.25|water
/Date(1694131200000+0000)/|Unit B|19000.0|rent
/Date(1694131200000+0000)/|Unit B|1000.0|dues
/Date(1694131200000+0000)/|Unit D|1000.0|dues
/Date(1694131200000+0000)/|Unit D|16500.0|rent
/Date(1694131200000+0000)/|Unit C|16500.0|rent
/Date(1694131200000+0000)/|Unit C|1000.0|dues
/Date(1694131200000+0000)/|Unit G|3000.0|rent
/Date(1694131200000+0000)/|Unit G|500.0|dues
/Date(1694131200000+0000)/|Unit G|146.0|water
/Date(1694131200000+0000)/|Unit G|201.0|elect
/Date(1694131200000+0000)/|Unit D|805.75|water
/Date(1694131200000+0000)/|Unit B|1098.0|water
/Date(1694131200000+0000)/|Unit C|1758.0|water
/Date(1694908800000+0000)/|Unit F|19000.0|rent
/Date(1694908800000+0000)/|Unit F|1172.0|water
/Date(1694908800000+0000)/|Unit F|1000.0|dues
/Date(1695340800000+0000)/|Unit E|1000.0|dues
/Date(1695340800000+0000)/|Unit E|19000.0|rent
/Date(1695340800000+0000)/|Unit E|659.25|water
/Date(1695340800000+0000)/|Unit E|1000.0|dues
/Date(1696291200000+0000)/|Unit A|1000.0|dues
/Date(1696291200000+0000)/|Unit A|19000.0|rent
/Date(1696291200000+0000)/|Unit A|586.0|water
/Date(1697414400000+0000)/|Unit D|877.0|water
/Date(1697414400000+0000)/|Unit G|500.0|dues
/Date(1697414400000+0000)/|Unit G|3000.0|rent
/Date(1697414400000+0000)/|Unit F|1389.0|water
/Date(1697414400000+0000)/|Unit B|19000.0|rent
/Date(1697414400000+0000)/|Unit D|16500.0|rent
/Date(1697414400000+0000)/|Unit C|16500.0|rent
/Date(1697414400000+0000)/|Unit B|1000.0|dues
/Date(1697414400000+0000)/|Unit C|1000.0|dues
/Date(1697414400000+0000)/|Unit D|1000.0|dues
/Date(1697414400000+0000)/|Unit F|19000.0|rent
/Date(1697414400000+0000)/|Unit F|1000.0|dues
/Date(1697414400000+0000)/|Unit B|1316.0|water
/Date(1697414400000+0000)/|Unit C|1901.0|water
/Date(1697414400000+0000)/|Unit E|506.0|water
/Date(1697414400000+0000)/|Unit G|146.0|water
/Date(1697414400000+0000)/|Unit G|221.0|elect
/Date(1698364800000+0000)/|Unit E|1000.0|dues
/Date(1698364800000+0000)/|Unit E|19000.0|rent
/Date(1698969600000+0000)/|Unit A|434.0|water
/Date(1698969600000+0000)/|Unit A|1000.0|dues
/Date(1698969600000+0000)/|Unit A|19000.0|rental
/Date(1699660800000+0000)/|Unit D|796.0|water
/Date(1699660800000+0000)/|Unit D|16500.0|rent
/Date(1699660800000+0000)/|Unit C|1881.0|water
/Date(1699660800000+0000)/|Unit C|16500.0|rent
/Date(1699660800000+0000)/|Unit C|1000.0|dues
/Date(1700092800000+0000)/|Unit B|19000.0|rent
/Date(1700092800000+0000)/|Unit B|1000.0|dues
/Date(1700092800000+0000)/|Unit D|1000.0|dues
/Date(1700092800000+0000)/|Unit B|1157.0|water
/Date(1700956800000+0000)/|Unit E|19000.0|rent
/Date(1700956800000+0000)/|Unit E|578.96|water
/Date(1700956800000+0000)/|Unit E|1000.0|dues
/Date(1702080000000+0000)/|Unit G|500.0|dues
/Date(1702080000000+0000)/|Unit A|19000.0|rent
/Date(1702080000000+0000)/|Unit F|19000.0|rent
/Date(1702080000000+0000)/|Unit A|1000.0|dues
/Date(1702080000000+0000)/|Unit F|1000.0|dues
/Date(1702080000000+0000)/|Unit A|361.0|water
/Date(1702080000000+0000)/|Unit F|1447.0|water
/Date(1702080000000+0000)/|Unit G|3000.0|rent
/Date(1702080000000+0000)/|Unit G|217.0|water
/Date(1702080000000+0000)/|Unit G|146.0|elect
/Date(1702080000000+0000)/|Unit B|19000.0|rent
/Date(1702080000000+0000)/|Unit B|1000.0|dues
/Date(1702598400000+0000)/|Unit F|19000.0|rent
/Date(1702598400000+0000)/|Unit F|1000.0|dues
/Date(1702598400000+0000)/|Unit D|657.0|dues
/Date(1702684800000+0000)/|Unit C|16500.0|rent
/Date(1702684800000+0000)/|Unit C|1000.0|dues
/Date(1702684800000+0000)/|Unit C|1664.0|water
/Date(1703203200000+0000)/|Unit E|19000.0|rent
/Date(1703203200000+0000)/|Unit E|511.0|water
/Date(1703203200000+0000)/|Unit E|1000.0|dues
/Date(1704499200000+0000)/|Unit A|19000.0|rent
/Date(1704499200000+0000)/|Unit A|1000.0|dues
/Date(1704499200000+0000)/|Unit A|292.0|water
/Date(1704499200000+0000)/|Unit G|3000.0|rent
/Date(1704499200000+0000)/|Unit G|500.0|dues
/Date(1704499200000+0000)/|Unit G|146.0|water
/Date(1705017600000+0000)/|Unit B|1606.0|water
/Date(1705017600000+0000)/|Unit B|19000.0|rent
/Date(1705017600000+0000)/|Unit C|16500.0|rent
/Date(1705017600000+0000)/|Unit B|1000.0|dues
/Date(1705017600000+0000)/|Unit F|2555.0|water
/Date(1705449600000+0000)/|Unit F|19000.0|rent
/Date(1705449600000+0000)/|Unit F|1000.0|dues
/Date(1705622400000+0000)/|Unit C|1000.0|dues
/Date(1705622400000+0000)/|Unit F|2464.0|water
/Date(1706572800000+0000)/|Unit A|19000.0|rent
/Date(1706572800000+0000)/|Unit A|1000.0|dues
/Date(1706572800000+0000)/|Unit A|308.0|water
/Date(1708041600000+0000)/|Unit G|110.0|elect
/Date(1708041600000+0000)/|Unit B|1540.0|water
/Date(1708041600000+0000)/|Unit E|19000.0|rent
/Date(1708041600000+0000)/|Unit E|693.0|water
/Date(1708041600000+0000)/|Unit C|1925.0|water
/Date(1708041600000+0000)/|Unit G|3000.0|rent
/Date(1708041600000+0000)/|Unit G|500.0|dues
/Date(1708041600000+0000)/|Unit G|77.0|water
/Date(1708041600000+0000)/|Unit G|77.0|elect
/Date(1708041600000+0000)/|Unit C|16500.0|rent
/Date(1708041600000+0000)/|Unit B|19000.0|rent
/Date(1708041600000+0000)/|Unit B|1000.0|dues
/Date(1708041600000+0000)/|Unit C|1000.0|dues
/Date(1708041600000+0000)/|Unit F|19000.0|rent
/Date(1708041600000+0000)/|Unit F|1000.0|dues
/Date(1708560000000+0000)/|Unit E|1000.0|dues
/Date(1708560000000+0000)/|Unit E|19000.0|rent
/Date(1708560000000+0000)/|Unit G|3000.0|rent
/Date(1708560000000+0000)/|Unit G|500.0|dues
/Date(1708560000000+0000)/|Unit G|77.0|elect.
/Date(1710201600000+0000)/|Unit A|1000.0|dues
/Date(1710201600000+0000)/|Unit A|19000.0|rent
/Date(1710201600000+0000)/|Unit A|420.0|water
/Date(1710201600000+0000)/|Unit B|1512.0|water
/Date(1710201600000+0000)/|Unit C|2184.0|water
/Date(1710201600000+0000)/|Unit E|672.0|water
/Date(1710201600000+0000)/|Unit F|2604.0|water
/Date(1710201600000+0000)/|Unit G|252.0|water
/Date(1710201600000+0000)/|Unit B|19000.0|rent
/Date(1710201600000+0000)/|Unit B|1000.0|dues
/Date(1710201600000+0000)/|Unit C|16500.0|rent
/Date(1710720000000+0000)/|Unit G|3000.0|rent
/Date(1710720000000+0000)/|Unit G|182.0|water
/Date(1710720000000+0000)/|Unit G|500.0|dues
/Date(1710806400000+0000)/|Unit F|19000.0|rent
/Date(1710806400000+0000)/|Unit F|1000.0|dues
/Date(1711152000000+0000)/|Unit E|1000.0|dues
/Date(1711152000000+0000)/|Unit F|2457.0|water
/Date(1711152000000+0000)/|Unit E|19000.0|rent
/Date(1711152000000+0000)/|Unit C|1000.0|dues
/Date(1711152000000+0000)/|Unit C|2184.0|water
/Date(1711152000000+0000)/|Unit E|728.0|water
/Date(1712102400000+0000)/|Unit B|1512.0|water
/Date(1713225600000+0000)/|Unit G|110.0|elect
/Date(1713225600000+0000)/|Unit G|3000.0|rent
/Date(1713225600000+0000)/|Unit G|500.0|dues
/Date(1713225600000+0000)/|Unit G|188.0|water
/Date(1713225600000+0000)/|Unit G|110.0|elect
/Date(1713225600000+0000)/|Unit C|1000.0|dues
/Date(1713225600000+0000)/|Unit C|16500.0|rent
/Date(1713744000000+0000)/|Unit F|2444.0|water
/Date(1713744000000+0000)/|Unit F|1000.0|dues
/Date(1713744000000+0000)/|Unit F|19000.0|rent
/Date(1713744000000+0000)/|Unit E|1000.0|dues
/Date(1713744000000+0000)/|Unit E|564.0|water
/Date(1713744000000+0000)/|Unit E|19000.0|rent
/Date(1715385600000+0000)/|Unit C|2444.0|water
/Date(1715385600000+0000)/|Unit B|1880.0|water
/Date(1715385600000+0000)/|Unit B|19000.0|rent
/Date(1715385600000+0000)/|Unit B|1000.0|dues
/Date(1715385600000+0000)/|Unit C|16500.0|rent
/Date(1715385600000+0000)/|Unit C|1000.0|dues
/Date(1715385600000+0000)/|Unit D|66000.0|New tenant,1month advance 2months deposit
/Date(1716163200000+0000)/|Unit F|19000.0|rent
/Date(1716163200000+0000)/|Unit F|1000.0|dues
/Date(1716422400000+0000)/|Unit E|1000.0|dues
/Date(1716422400000+0000)/|Unit E|19000.0|rent
/Date(1716422400000+0000)/|Unit E|492.0|water
/Date(1716422400000+0000)/|Unit F|2542.0|water
/Date(1717977600000+0000)/|Unit B|19000.0|rent
/Date(1717977600000+0000)/|Unit B|1000.0|dues
/Date(1717977600000+0000)/|Unit C|1000.0|dues
/Date(1717977600000+0000)/|Unit C|16500.0|rent
/Date(1718841600000+0000)/|Unit E|1000.0|dues
/Date(1718841600000+0000)/|Unit D|1000.0|dues
/Date(1718841600000+0000)/|Unit D|21000.0|rent
/Date(1718841600000+0000)/|Unit E|19000.0|rent
/Date(1718841600000+0000)/|Unit F|19000.0|rent
/Date(1718841600000+0000)/|Unit C|2378.0|water
/Date(1718841600000+0000)/|Unit F|1000.0|dues
/Date(1718841600000+0000)/|Unit E|410.0|water
/Date(1718841600000+0000)/|Unit B|1066.0|water
/Date(1718841600000+0000)/|Unit F|2460.0|water
/Date(1718841600000+0000)/|Unit D|328.0|water
/Date(1719014400000+0000)/|contract Unit A|66000.0|Rent unit A
/Date(1720310400000+0000)/|Unit C|16500.0|rent
/Date(1720310400000+0000)/|Unit C|1000.0|dues
/Date(1720310400000+0000)/|Unit C|1679.0|water
/Date(1721260800000+0000)/|Unit D|21000.0|rent
/Date(1721260800000+0000)/|Unit D|1000.0|dues
/Date(1721260800000+0000)/|Unit F|19000.0|rent
/Date(1721260800000+0000)/|Unit F|1000.0|dues
/Date(1721606400000+0000)/|Unit E|1000.0|dues
/Date(1721606400000+0000)/|Unit E|19000.0|rent
/Date(1721606400000+0000)/|Unit E|410.0|water
/Date(1722384000000+0000)/|Unit B|21000.0|rent
/Date(1722384000000+0000)/|Unit B|1000.0|dues
/Date(1722384000000+0000)/|Unit G|7000.0|Rent
/Date(1723507200000+0000)/|Unit C|1804.0|water
/Date(1723507200000+0000)/|Unit B|1066.0|water
/Date(1723507200000+0000)/|Unit F|2460.0|water
/Date(1723507200000+0000)/|Unit B|19000.0|rent
/Date(1723507200000+0000)/|Unit B|1000.0|dues
/Date(1723507200000+0000)/|Unit C|1000.0|dues
/Date(1723507200000+0000)/|Unit C|16500.0|rent
/Date(1723507200000+0000)/|Unit D|328.0|water
/Date(1724716800000+0000)/|Unit D|246.0|water
/Date(1724716800000+0000)/|Unit E|1000.0|dues
/Date(1724716800000+0000)/|Unit D|21000.0|rent
/Date(1724716800000+0000)/|Unit E|19000.0|rent
/Date(1724716800000+0000)/|Unit D|1000.0|dues
/Date(1724716800000+0000)/|Unit E|738.0|water
/Date(1727654400000+0000)/|Unit A|21000.0|rent
/Date(1727654400000+0000)/|Unit A|738.0|water
/Date(1727654400000+0000)/|Unit A|1000.0|dues
/Date(1727654400000+0000)/|Unit C|1968.0|water
/Date(1725840000000+0000)/|Unit C|1000.0|dues
/Date(1725840000000+0000)/|Unit C|16500.0|rent
/Date(1725840000000+0000)/|Unit G|3000.0|rent
/Date(1725840000000+0000)/|Unit G|500.0|dues
/Date(1725840000000+0000)/|Unit G|204.0|water
/Date(1725840000000+0000)/|Unit G|144.0|elect.
/Date(1727136000000+0000)/|Unit E|1000.0|dues
/Date(1727136000000+0000)/|Unit E|19000.0|rent
/Date(1727136000000+0000)/|Unit B|19000.0|rent
/Date(1727136000000+0000)/|Unit B|1000.0|dues
/Date(1727308800000+0000)/|Unit B|1230.0|water
/Date(1727308800000+0000)/|Unit D|21000.0|rent
/Date(1727308800000+0000)/|Unit D|1000.0|dues
/Date(1727308800000+0000)/|Unit E|747.0|water
/Date(1727654400000+0000)/|Unit A|21000.0|rent
/Date(1727654400000+0000)/|Unit A|1000.0|dues
/Date(1727654400000+0000)/|Unit A|664.0|water
/Date(1728345600000+0000)/|Unit C|16500.0|rent
/Date(1728345600000+0000)/|Unit C|1000.0|dues
/Date(1728345600000+0000)/|Unit G|3000.0|rent
/Date(1728345600000+0000)/|Unit G|500.0|dues
/Date(1728345600000+0000)/|Unit G|144.0|elect
/Date(1728345600000+0000)/|Unit G|191.0|water
/Date(1729209600000+0000)/|Unit D|332.0|water
/Date(1729209600000+0000)/|Unit C|2075.0|water
/Date(1729209600000+0000)/|Unit B|1411.0|water
/Date(1729209600000+0000)/|Unit D|21000.0|rent
/Date(1729209600000+0000)/|Unit D|1000.0|dues
/Date(1711929600000+0000)/|Unit B|20000.0|
/Date(1729900800000+0000)/|Unit E|1000.0|dues
/Date(1729900800000+0000)/|Unit B|19000.0|rent
/Date(1729900800000+0000)/|Unit B|1000.0|dues
/Date(1729900800000+0000)/|Unit E|19000.0|rent
/Date(1729900800000+0000)/|Unit E|640.0|water
/Date(1730332800000+0000)/|Contract Unit F|66000.0|New contract
/Date(1730332800000+0000)/|Unit A|1000.0|dues
/Date(1730332800000+0000)/|Unit A|21000.0|rent
/Date(1730332800000+0000)/|Unit A|560.0|water
/Date(1731801600000+0000)/|Unit C|2240.0|water
/Date(1731801600000+0000)/|Unit G|3000.0|rent
/Date(1731801600000+0000)/|Unit G|500.0|dues
/Date(1731801600000+0000)/|Unit G|240.0|elect.
/Date(1731801600000+0000)/|Unit G|390.0|elect
/Date(1731801600000+0000)/|Unit C|16500.0|rent
/Date(1731801600000+0000)/|Unit C|1000.0|dues
/Date(1731801600000+0000)/|Unit G|253.0|water
/Date(1731801600000+0000)/|Unit B|19000.0|rent
/Date(1731801600000+0000)/|Unit B|1360.0|water
/Date(1732665600000+0000)/|Unit D|400.0|water
/Date(1732665600000+0000)/|Unit E|1000.0|dues
/Date(1732665600000+0000)/|Unit E|19000.0|Rent
/Date(1732665600000+0000)/|Unit B|1000.0|dues
/Date(1732665600000+0000)/|Unit D|21000.0|rent
/Date(1732665600000+0000)/|Unit D|1000.0|dues
/Date(1732665600000+0000)/|Unit E|761.0|water
/Date(1732665600000+0000)/|jasmin/joel|5000.0|payment Jasmin/tado
/Date(1732752000000+0000)/|Donna|10000.0|payment
/Date(1733184000000+0000)/|Unit A|1000.0|dues
/Date(1733184000000+0000)/|Unit A|21000.0|rent
/Date(1733184000000+0000)/|Unit A|677.2|water
/Date(1733443200000+0000)/|Unit D|21000.0|rent
/Date(1733443200000+0000)/|Unit F|830.0|water
/Date(1733443200000+0000)/|Unit F|21000.0|rent
/Date(1733443200000+0000)/|Unit F|1000.0|dues
/Date(1733443200000+0000)/|Unit G|500.0|dues
/Date(1733443200000+0000)/|Unit G|3000.0|rent
/Date(1733616000000+0000)/|Unit C|16500.0|rent
/Date(1733616000000+0000)/|Unit C|1000.0|dues
/Date(1734048000000+0000)/|Unit C|1946.0|water
/Date(1734048000000+0000)/|Unit B|19000.0|rent
/Date(1734048000000+0000)/|Unit B|1439.05|water
/Date(1735862400000+0000)/|Unit E|1000.0|dues
/Date(1735862400000+0000)/|Unit A|21000.0|rent
/Date(1735862400000+0000)/|Unit E|19000.0|rent
/Date(1735862400000+0000)/|Unit A|1000.0|dues
/Date(1735862400000+0000)/|Unit D|1000.0|dues
/Date(1735862400000+0000)/|Unit D|338.6|water
/Date(1735862400000+0000)/|Unit E|576.73|water
/Date(1735862400000+0000)/|Unit A|906.0|water
/Date(1736553600000+0000)/|Unit F|2059.0|water
/Date(1736553600000+0000)/|Unit G|253.0|water
/Date(1736553600000+0000)/|Unit G|575.0|elect
/Date(1736553600000+0000)/|Unit D|247.0|water
/Date(1736553600000+0000)/|Unit B|1483.0|water
/Date(1736553600000+0000)/|Unit B|1000.0|dues
/Date(1736553600000+0000)/|Unit B|19000.0|rent
/Date(1736553600000+0000)/|Unit A|1000.0|dues
/Date(1736553600000+0000)/|Unit C|18000.0|rent
/Date(1736553600000+0000)/|Unit G|3000.0|rent
/Date(1736553600000+0000)/|Unit G|500.0|dues
/Date(1737072000000+0000)/|Unit C|1812.0|water
/Date(1737763200000+0000)/|Unit E|19000.0|rent
/Date(1737763200000+0000)/|Unit E|1000.0|dues
/Date(1737763200000+0000)/|Unit D|21000.0|rent
/Date(1737763200000+0000)/|Unit D|1000.0|dues
/Date(1737763200000+0000)/|Unit B|1000.0|dues
/Date(1737763200000+0000)/|Unit E|832.0|water
/Date(1737763200000+0000)/|Unit G|208.0|water
/Date(1737763200000+0000)/|Unit G|416.0|elect
/Date(1737763200000+0000)/|Unit C|1000.0|dues
/Date(1737763200000+0000)/|Unit F|1000.0|dues
/Date(1737763200000+0000)/|Unit F|21000.0|rent
/Date(1737763200000+0000)/|Unit D|832.0|water
/Date(1738540800000+0000)/|Unit A|21000.0|rent
/Date(1738540800000+0000)/|Unit A|832.0|water
/Date(1739059200000+0000)/|Unit F|2808.0|water
/Date(1739059200000+0000)/|Unit G|3000.0|rent
/Date(1739059200000+0000)/|Unit G|500.0|dues
/Date(1739059200000+0000)/|Unit C|18000.0|rent
/Date(1739059200000+0000)/|Unit C|1000.0|dues
/Date(1739318400000+0000)/|Unit F|21000.0|rent
/Date(1739318400000+0000)/|Unit F|1000.0|dues
/Date(1739923200000+0000)/|Unit C|2288.0|water
/Date(1740441600000+0000)/|Unit E|1000.0|dues
/Date(1740441600000+0000)/|Unit D|932.0|water
/Date(1740441600000+0000)/|Unit D|21000.0|rent
/Date(1740441600000+0000)/|Unit D|1000.0|dues
/Date(1740441600000+0000)/|Unit E|19000.0|rent
/Date(1740441600000+0000)/|Unit E|832.0|water
/Date(1740441600000+0000)/|Unit F|3210.0|water
/Date(1741132800000+0000)/|Unit A|21000.0|rent
/Date(1741132800000+0000)/|Unit A|1000.0|rent
/Date(1741132800000+0000)/|Unit B|19000.0|rent
/Date(1741132800000+0000)/|Unit B|1352.0|water
/Date(1741132800000+0000)/|Unit B|1000.0|dues
/Date(1741132800000+0000)/|Unit A|828.0|water
/Date(1741132800000+0000)/|Donna|2000.0|payment/Donna
/Date(1741651200000+0000)/|Unit B|19000.0|rent
/Date(1741651200000+0000)/|Unit C|18000.0|rent
/Date(1741651200000+0000)/|Unit B|1000.0|dues
/Date(1741651200000+0000)/|Unit C|1000.0|dues
/Date(1741651200000+0000)/|Unit B|1656.0|water
/Date(1742256000000+0000)/|Unit C|2485.0|water
/Date(1742256000000+0000)/|Unit F|21000.0|rent
/Date(1742256000000+0000)/|Unit F|1000.0|dues
/Date(1742601600000+0000)/|Unit G|317.76|elect
/Date(1742601600000+0000)/|Unit G|414.0|water
/Date(1742601600000+0000)/|Unit G|3000.0|rent
/Date(1742601600000+0000)/|Unit G|500.0|dues
/Date(1742601600000+0000)/|Unit D|21000.0|rent
/Date(1742601600000+0000)/|Unit D|1000.0|dues
/Date(1743379200000+0000)/|Unit E|1000.0|dues
/Date(1743379200000+0000)/|Unit E|19000.0|rent
/Date(1743379200000+0000)/|Unit E|758.0|water
/Date(1743379200000+0000)/|Unit G|284.0|water
/Date(1743379200000+0000)/|Unit G|317.0|elect
/Date(1743379200000+0000)/|Unit F|2845.0|water
/Date(1743552000000+0000)/|Unit A|21000.0|rent
/Date(1743552000000+0000)/|Unit A|1000.0|dues
/Date(1743552000000+0000)/|Unit A|948.0|water
/Date(1743811200000+0000)/|Unit C|18000.0|rent
/Date(1743811200000+0000)/|Unit C|1000.0|dues
/Date(1744156800000+0000)/|Unit C|2086.0|water
/Date(1744156800000+0000)/|Unit F|1000.0|dues
/Date(1744156800000+0000)/|Unit F|21000.0|rent
/Date(1744156800000+0000)/|Unit C|2086.0|water
/Date(1744156800000+0000)/|Unit D|932.0|water
/Date(1745366400000+0000)/|Unit E|1000.0|dues
/Date(1745366400000+0000)/|Unit E|19000.0|rent
/Date(1745366400000+0000)/|Unit B|1043.0|water
/Date(1745366400000+0000)/|Unit F|2845.0|water
/Date(1745366400000+0000)/|Unit B|19000.0|rent
/Date(1745366400000+0000)/|Unit B|1000.0|dues
/Date(1745366400000+0000)/|Unit G|3000.0|rent
/Date(1745366400000+0000)/|Unit G|500.0|dues
/Date(1745366400000+0000)/|Unit E|758.0|water
/Date(1745366400000+0000)/|Unit B|1043.0|water
/Date(1746835200000+0000)/|Donna|2000.0|payment/Donna
/Date(1746835200000+0000)/|Unit D|1000.0|dues
/Date(1746835200000+0000)/|Unit D|21000.0|rent
/Date(1746835200000+0000)/|Unit A|1000.0|dues
/Date(1746835200000+0000)/|Unit B|1000.0|dues
/Date(1746835200000+0000)/|Unit B|19000.0|rent
/Date(1746835200000+0000)/|Unit G|284.0|water
/Date(1746835200000+0000)/|Unit G|397.0|elect
/Date(1746835200000+0000)/|Unit B|1152.0|water
/Date(1747353600000+0000)/|Unit G|500.0|dues
/Date(1747353600000+0000)/|Unit G|3000.0|rent
/Date(1747353600000+0000)/|Unit C|2305.0|rent
/Date(1747353600000+0000)/|Unit G|284.0|water
/Date(1747353600000+0000)/|Unit F|2977.55|water
/Date(1747353600000+0000)/|Unit C|1000.0|dues
/Date(1747353600000+0000)/|Unit C|18000.0|rent
/Date(1747872000000+0000)/|Unit E|19000.0|rent
/Date(1747872000000+0000)/|Unit E|1000.0|dues
/Date(1747872000000+0000)/|Unit D|864.45|water
/Date(1747872000000+0000)/|Unit F|1000.0|dues
/Date(1747872000000+0000)/|Unit F|21000.0|rent
/Date(1747872000000+0000)/|Unit D|1517.0|water
/Date(1747872000000+0000)/|Unit E|19000.0|rent
/Date(1747872000000+0000)/|Unit A|21000.0|rent
/Date(1747872000000+0000)/|Unit A|948.0|water
/Date(1748304000000+0000)/|Unit A|1152.0|water
/Date(1748304000000+0000)/|Unit G|297.0|elect
/Date(1748563200000+0000)/|Donna|2000.0|donna
/Date(1748995200000+0000)/|Unit A|1000.0|dues
/Date(1748995200000+0000)/|Unit A|21000.0|rent
/Date(1750032000000+0000)/|Unit G|500.0|dues
/Date(1750032000000+0000)/|Unit G|3000.0|rent
/Date(1750032000000+0000)/|Unit B|19000.0|rent
/Date(1750032000000+0000)/|Unit B|1000.0|dues
/Date(1750032000000+0000)/|Unit F|1000.0|dues
/Date(1750032000000+0000)/|Unit F|21000.0|rent
/Date(1750032000000+0000)/|Unit C|18000.0|rent
/Date(1750032000000+0000)/|Unit C|1000.0|dues
/Date(1751846400000+0000)/|Unit E|1000.0|dues
/Date(1751846400000+0000)/|Unit G|502.0|water
/Date(1751846400000+0000)/|Unit A|1005.7|water
/Date(1751846400000+0000)/|Unit A|1000.0|dues
/Date(1751846400000+0000)/|Unit E|19000.0|rent
/Date(1751846400000+0000)/|Unit A|21000.0|rent
/Date(1751846400000+0000)/|Unit C|18000.0|rent
/Date(1751846400000+0000)/|Unit C|1000.0|dues
/Date(1752537600000+0000)/|Unit F|4525.65|water
/Date(1752537600000+0000)/|Unit C|2514.25|water
/Date(1752537600000+0000)/|Unit E|905.0|water
/Date(1752537600000+0000)/|Unit B|1206.84|water
/Date(1752537600000+0000)/|Unit B|19000.0|rent
/Date(1752537600000+0000)/|Unit G|500.0|dues
/Date(1752537600000+0000)/|Unit B|1000.0|dues
/Date(1752537600000+0000)/|Unit F|21000.0|rent
/Date(1752537600000+0000)/|Unit F|1000.0|dues
/Date(1752537600000+0000)/|Unit G|3000.0|rent
/Date(1752883200000+0000)/|Unit G|244.0|elect
/Date(1753315200000+0000)/|Unit E|1000.0|dues
/Date(1753315200000+0000)/|Unit E|19000.0|rent
/Date(1753315200000+0000)/|Unit E|1100.0|water
/Date(1754352000000+0000)/|Unit A|1000.0|dues
/Date(1754352000000+0000)/|Unit A|21000.0|rent
/Date(1754352000000+0000)/|Unit A|1200.0|water
/Date(1754352000000+0000)/|Unit G|390.0|elect
/Date(1755216000000+0000)/|Unit B|1400.0|water
/Date(1755216000000+0000)/|Unit C|2600.0|water
/Date(1755216000000+0000)/|Unit F|4250.0|water
/Date(1755216000000+0000)/|Unit G|202.0|water
/Date(1755216000000+0000)/|Unit B|19000.0|rent
/Date(1755216000000+0000)/|Unit B|1000.0|dues
/Date(1755216000000+0000)/|Unit C|18000.0|rent
