InvoiceNumber|Date|Contact|Description|AccountCode|Quantity|UnitAmount|LineAmount|Total|Status|Type
INV-0186|/Date(1470009600000+0000)/|Unit B|Water Unit B|200|1.0|896.0|896.0|896.0|PAID|Sales
INV-0189|/Date(1470009600000+0000)/|Unit E|Water Unit E|200|1.0|1664.0|1664.0|1664.0|PAID|Sales
INV-0191|/Date(1470009600000+0000)/|Unit A|Electricity Unit A|200|1.0|5475.16|5475.16|5475.16|PAID|Sales
INV-0192|/Date(1470009600000+0000)/|Unit B|Electricity Unit B|200|1.0|4398.4|4398.4|4398.4|PAID|Sales
INV-0214|/Date(1472688000000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0195|/Date(1470009600000+0000)/|Unit E|Electricity Unit E|200|1.0|8116.24|8116.24|8116.24|PAID|Sales
INV-0200|/Date(1472688000000+0000)/|Unit E|Rent Unit E|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0217|/Date(1472688000000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0218|/Date(1472688000000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0222|/Date(1472688000000+0000)/|Unit B|Rent Unit B|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0223|/Date(1472688000000+0000)/|Unit A|Rent Unit A|200|1.0|13000.0|13000.0|13000.0|PAID|Sales
INV-0185|/Date(1470009600000+0000)/|Unit A|Water Unit A|200|1.0|2048.0|2048.0|2048.0|PAID|Sales
INV-0220|/Date(1472688000000+0000)/|Unit C|Rent Unit C|200|1.0|13000.0|13000.0|13000.0|PAID|Sales
INV-0216|/Date(1472688000000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0209|/Date(1472688000000+0000)/|Unit D|Water Unit D|200|1.0|819.0|819.0|819.0|PAID|Sales
INV-0204|/Date(1472688000000+0000)/|Unit D|Electricity Unit D|200|1.0|2265.0|2265.0|2265.0|PAID|Sales
INV-0210|/Date(1472688000000+0000)/|Unit C|Water Unit C|200|1.0|882.0|882.0|882.0|PAID|Sales
INV-0205|/Date(1472688000000+0000)/|Unit C|Electricity Unit C|200|1.0|3319.0|3319.0|3319.0|PAID|Sales
INV-0224|/Date(1475280000000+0000)/|Unit D|Rent Unit D|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0226|/Date(1475280000000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0244|/Date(1475280000000+0000)/|Unit C|Rent Unit C|200|1.0|13000.0|13000.0|13000.0|PAID|Sales
INV-0241|/Date(1475280000000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0245|/Date(1475280000000+0000)/|Unit E|Rent Unit E|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0240|/Date(1475280000000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0243|/Date(1475280000000+0000)/|Unt F|Rent Unit F|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0239|/Date(1475280000000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0203|/Date(1472688000000+0000)/|Unit E|Electricity Unit E|200|1.0|8408.0|8408.0|8408.0|PAID|Sales
INV-0208|/Date(1472688000000+0000)/|Unit E|Water Unit E|200|1.0|1701.0|1701.0|1701.0|PAID|Sales
INV-0201|/Date(1472688000000+0000)/|Unit F|Water Unit F|200|1.0|1197.0|1197.0|1197.0|PAID|Sales
INV-0202|/Date(1472688000000+0000)/|Unit F|Electricity Unit F|200|1.0|1722.0|1722.0|1722.0|PAID|Sales
INV-0247|/Date(1475280000000+0000)/|Unit A|Rent Unit A|200|1.0|13000.0|13000.0|13000.0|PAID|Sales
INV-0246|/Date(1475280000000+0000)/|Unit B|Rent Unit B|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0242|/Date(1475280000000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0206|/Date(1472688000000+0000)/|Unit B|Electricity Unit B|200|1.0|4562.0|4562.0|4562.0|PAID|Sales
INV-0207|/Date(1472688000000+0000)/|Unit A|Electricity Unit A|200|1.0|2651.0|2651.0|2651.0|PAID|Sales
INV-0211|/Date(1472688000000+0000)/|Unit B|Water Unit B|200|1.0|819.0|819.0|819.0|PAID|Sales
INV-0225|/Date(1475280000000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0259|/Date(1477958400000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0253|/Date(1477958400000+0000)/|Unt F|Rent Unit F|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0233|/Date(1475280000000+0000)/|Unit F|Water Unit F|200|1.0|992.0|992.0|992.0|PAID|Sales
INV-0234|/Date(1475280000000+0000)/|Unit E|Water Unit E|200|1.0|1550.0|1550.0|1550.0|PAID|Sales
INV-0251|/Date(1477958400000+0000)/|Unit E|Rent Unit E|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0258|/Date(1477958400000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0228|/Date(1475280000000+0000)/|Unit E|Electricity Unit E|200|1.0|7410.0|7410.0|7410.0|PAID|Sales
INV-0257|/Date(1477958400000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0250|/Date(1477958400000+0000)/|Unit D|Rent Unit D|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0235|/Date(1475280000000+0000)/|Unit D|Water Unit D|200|1.0|806.0|806.0|806.0|PAID|Sales
INV-0229|/Date(1475280000000+0000)/|Unit D|Electricity Unit D|200|1.0|2040.0|2040.0|2040.0|PAID|Sales
INV-0230|/Date(1475280000000+0000)/|Unit C|Electricity Unit C|200|1.0|3040.0|3040.0|3040.0|PAID|Sales
INV-0252|/Date(1477958400000+0000)/|Unit C|Rent Unit C|200|1.0|13000.0|13000.0|13000.0|PAID|Sales
INV-0236|/Date(1475280000000+0000)/|Unit C|Water Unit C|200|1.0|682.0|682.0|682.0|PAID|Sales
INV-0256|/Date(1477958400000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0260|/Date(1477958400000+0000)/|Unit A|Water Unit A|200|1.0|693.0|693.0|693.0|PAID|Sales
INV-0254|/Date(1477958400000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0212|/Date(1472688000000+0000)/|Unit A|Water Unit A|200|1.0|1197.0|1197.0|1197.0|PAID|Sales
INV-0232|/Date(1475280000000+0000)/|Unit A|Electricity Unit A|200|1.0|1980.0|1980.0|1980.0|PAID|Sales
INV-0238|/Date(1475280000000+0000)/|Unit A|Water Unit A|200|1.0|558.0|558.0|558.0|PAID|Sales
INV-0248|/Date(1477958400000+0000)/|Unit A|Rent Unit A|200|1.0|13000.0|13000.0|13000.0|PAID|Sales
INV-0231|/Date(1475280000000+0000)/|Unit B|Electricity Unit B|200|1.0|4260.0|4260.0|4260.0|PAID|Sales
INV-0237|/Date(1475280000000+0000)/|Unit B|Water Unit B|200|1.0|930.0|930.0|930.0|PAID|Sales
INV-0227|/Date(1475280000000+0000)/|Unit F|Electricity Unit F|200|1.0|1420.0|1420.0|1420.0|PAID|Sales
INV-0249|/Date(1477958400000+0000)/|Unit B|Rent Unit B|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0255|/Date(1477958400000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0270|/Date(1477958400000+0000)/|Unit E|Electricity Unit E|200|1.0|8460.0|8460.0|8460.0|PAID|Sales
INV-0264|/Date(1477958400000+0000)/|Unit E|Water Unit E|200|1.0|1827.0|1827.0|1827.0|PAID|Sales
INV-0269|/Date(1477958400000+0000)/|Unit D|Electricity Unit D|200|1.0|2210.0|2210.0|2210.0|PAID|Sales
INV-0263|/Date(1477958400000+0000)/|Unit D|Water Unit D|200|1.0|882.0|882.0|882.0|PAID|Sales
INV-0268|/Date(1477958400000+0000)/|Unit C|Electricity Unit C|200|1.0|3360.0|3360.0|3360.0|PAID|Sales
INV-0262|/Date(1477958400000+0000)/|Unit C|Water Unit C|200|1.0|819.0|819.0|819.0|PAID|Sales
INV-0280|/Date(1480550400000+0000)/|Unit C|Rent Unit C|200|1.0|13000.0|13000.0|13000.0|PAID|Sales
INV-0284|/Date(1480550400000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0285|/Date(1480550400000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0286|/Date(1480550400000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0279|/Date(1480550400000+0000)/|Unit E|Rent Unit E|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0278|/Date(1480550400000+0000)/|Unit D|Rent Unit D|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0287|/Date(1480550400000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0265|/Date(1477958400000+0000)/|Unit F|Water Unit F|200|1.0|378.0|378.0|378.0|PAID|Sales
INV-0271|/Date(1477958400000+0000)/|Unit F|Electricity Unit F|200|1.0|1290.0|1290.0|1290.0|PAID|Sales
INV-0281|/Date(1480550400000+0000)/|Unt F|Rent Unit F|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0283|/Date(1480550400000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0267|/Date(1477958400000+0000)/|Unit B|Electricity Unit B|200|1.0|4470.0|4470.0|4470.0|PAID|Sales
INV-0277|/Date(1480550400000+0000)/|Unit B|Rent Unit B|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0261|/Date(1477958400000+0000)/|Unit B|Water Unit B|200|1.0|819.0|819.0|819.0|PAID|Sales
INV-0296|/Date(1481328000000+0000)/|Reversal - BIR Aug 14 and QTR tax Aug 15|BIR AUG 14 - reversal because original was created as income tax payable and needed to be income tax expense|830|1.0|2040.0|2040.0|2630.03|PAID|Sales
INV-0296|/Date(1481328000000+0000)/|Reversal - BIR Aug 14 and QTR tax Aug 15|Quaterly tax AUG 15 - reversal because original was created as income tax payable and needed to be income tax expense|830|1.0|590.03|590.03|2630.03|PAID|Sales
INV-0266|/Date(1477958400000+0000)/|Unit A|Electricity Unit A|200|1.0|1780.0|1780.0|1780.0|PAID|Sales
INV-0282|/Date(1480550400000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0272|/Date(1480550400000+0000)/|Unit A|Rent Unit A|200|1.0|13000.0|13000.0|13000.0|PAID|Sales
INV-0276|/Date(1480550400000+0000)/|Unit C|Electricity Unit C|200|1.0|3060.0|3060.0|3060.0|PAID|Sales
INV-0274|/Date(1480550400000+0000)/|Unit C|Water Unit C|200|1.0|882.0|882.0|882.0|PAID|Sales
INV-0320|/Date(1483228800000+0000)/|Unit C|Rent Unit C|200|1.0|13000.0|13000.0|13000.0|PAID|Sales
INV-0303|/Date(1483228800000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0275|/Date(1480550400000+0000)/|Unit D|Water Unit D|200|1.0|693.0|693.0|693.0|PAID|Sales
INV-0293|/Date(1480550400000+0000)/|Unit D|Electricity Unit D|200|1.0|2030.0|2030.0|2030.0|PAID|Sales
INV-0304|/Date(1483228800000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0299|/Date(1483228800000+0000)/|Unit D|Rent Unit D|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0305|/Date(1483228800000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0300|/Date(1483228800000+0000)/|Unit E|Rent Unit E|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0294|/Date(1480550400000+0000)/|Unit E|Electricity Unit E|200|1.0|7010.0|7010.0|7010.0|PAID|Sales
INV-0289|/Date(1480550400000+0000)/|Unit E|Water Unit E|200|1.0|1323.0|1323.0|1323.0|PAID|Sales
INV-0319|/Date(1483228800000+0000)/|Unt F|Rent Unit F|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0306|/Date(1483228800000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0295|/Date(1480550400000+0000)/|Unit F|Electricity Unit F|200|1.0|850.0|850.0|850.0|PAID|Sales
INV-0290|/Date(1480550400000+0000)/|Unit F|Water Unit F|200|1.0|1575.0|1575.0|1575.0|PAID|Sales
INV-0302|/Date(1483228800000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0301|/Date(1483228800000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0298|/Date(1483228800000+0000)/|Unit B|Rent Unit B|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0297|/Date(1483228800000+0000)/|Unit A|Rent Unit A|200|1.0|13000.0|13000.0|13000.0|PAID|Sales
INV-0292|/Date(1480550400000+0000)/|Unit B|Electricity Unit B|200|1.0|4020.0|4020.0|4020.0|PAID|Sales
INV-0291|/Date(1480550400000+0000)/|Unit A|Electricity Unit A|200|1.0|1590.0|1590.0|1590.0|PAID|Sales
INV-0273|/Date(1480550400000+0000)/|Unit A|Water Unit A|200|1.0|504.0|504.0|504.0|PAID|Sales
INV-0288|/Date(1480550400000+0000)/|Unit B|Water Unit B|200|1.0|1134.0|1134.0|1134.0|PAID|Sales
INV-0308|/Date(1483228800000+0000)/|Unit C|Water Unit C|200|1.0|732.0|732.0|732.0|PAID|Sales
INV-0312|/Date(1483228800000+0000)/|Unit C|Electricity Unit C|200|1.0|2270.0|2270.0|2270.0|PAID|Sales
INV-0336|/Date(1485907200000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0340|/Date(1485907200000+0000)/|Unit C|Rent Unit C|200|1.0|13000.0|13000.0|13000.0|PAID|Sales
INV-0309|/Date(1483228800000+0000)/|Unit D|Water Unit D|200|1.0|793.0|793.0|793.0|PAID|Sales
INV-0315|/Date(1483228800000+0000)/|Unit D|Electricity Unit D|200|1.0|2570.0|2570.0|2570.0|PAID|Sales
INV-0335|/Date(1485907200000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0342|/Date(1485907200000+0000)/|Unit D|Rent Unit D|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0317|/Date(1483228800000+0000)/|Unit E|Water Unit E|200|1.0|1403.0|1403.0|1403.0|PAID|Sales
INV-0310|/Date(1483228800000+0000)/|Unit F|Water Unit F|200|1.0|549.0|549.0|549.0|PAID|Sales
INV-0313|/Date(1483228800000+0000)/|Unit F|Electricity Unit F|200|1.0|1030.0|1030.0|1030.0|PAID|Sales
INV-0341|/Date(1485907200000+0000)/|Unit E|Rent Unit E|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0334|/Date(1485907200000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0314|/Date(1483228800000+0000)/|Unit E|Electricity Unit E|200|1.0|8030.0|8030.0|8030.0|PAID|Sales
INV-0339|/Date(1485907200000+0000)/|Unt F|Rent Unit F|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0333|/Date(1485907200000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0307|/Date(1483228800000+0000)/|Unit A|Water Unit A|200|1.0|671.0|671.0|671.0|PAID|Sales
INV-0311|/Date(1483228800000+0000)/|Unit A|Electricity Unit A|200|1.0|1910.0|1910.0|1910.0|PAID|Sales
INV-0316|/Date(1483228800000+0000)/|Unit B|Electricity Unit B|200|1.0|4060.0|4060.0|4060.0|PAID|Sales
INV-0318|/Date(1483228800000+0000)/|Unit B|Water Unit B|200|1.0|793.0|793.0|793.0|PAID|Sales
INV-0338|/Date(1485907200000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0344|/Date(1485907200000+0000)/|Unit A|Rent Unit A|200|1.0|13000.0|13000.0|13000.0|PAID|Sales
INV-0337|/Date(1485907200000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0343|/Date(1485907200000+0000)/|Unit B|Rent Unit B|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0321|/Date(1485907200000+0000)/|Unit F|Electricity Unit F|200|1.0|1469.22|1469.22|1469.22|PAID|Sales
INV-0327|/Date(1485907200000+0000)/|Unit F|Water Unit F|200|1.0|922.5|922.5|922.5|PAID|Sales
INV-0322|/Date(1485907200000+0000)/|Unit E|Electricity Unit E|200|1.0|7533.68|7533.68|7533.68|PAID|Sales
INV-0328|/Date(1485907200000+0000)/|Unit E|Water Unit E|200|1.0|1414.5|1414.5|1414.5|PAID|Sales
INV-0323|/Date(1485907200000+0000)/|Unit D|Electricity Unit D|200|1.0|2292.4|2292.4|2292.4|PAID|Sales
INV-0329|/Date(1485907200000+0000)/|Unit D|Water Unit D|200|1.0|861.0|861.0|861.0|PAID|Sales
INV-0324|/Date(1485907200000+0000)/|Unit C|Electricity Unit C|200|1.0|3167.68|3167.68|3167.68|PAID|Sales
INV-0330|/Date(1485907200000+0000)/|Unit C|Water Unit C|200|1.0|861.0|861.0|861.0|PAID|Sales
INV-0358|/Date(1488326400000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0347|/Date(1488326400000+0000)/|Unit D|Rent Unit D|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0356|/Date(1488326400000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0355|/Date(1488326400000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0352|/Date(1488326400000+0000)/|Unit C|Rent Unit C|200|1.0|13000.0|13000.0|13000.0|PAID|Sales
INV-0353|/Date(1488326400000+0000)/|Unt F|Rent Unit F|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0357|/Date(1488326400000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0351|/Date(1488326400000+0000)/|Unit E|Rent Unit E|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0325|/Date(1485907200000+0000)/|Unit B|Electricity Unit B|200|1.0|4042.92|4042.92|4042.92|PAID|Sales
INV-0331|/Date(1485907200000+0000)/|Unit B|Water Unit B|200|1.0|799.5|799.5|799.5|PAID|Sales
INV-0346|/Date(1488326400000+0000)/|Unit B|Rent Unit B|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0348|/Date(1488326400000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0366|/Date(1488326400000+0000)/|Unit C|Electricity Unit C|200|1.0|3454.0|3454.0|3454.0|PAID|Sales
INV-0361|/Date(1488326400000+0000)/|Unit C|Water Unit C|200|1.0|780.0|780.0|780.0|PAID|Sales
INV-0362|/Date(1488326400000+0000)/|Unit D|Water Unit D|200|1.0|600.0|600.0|600.0|PAID|Sales
INV-0367|/Date(1488326400000+0000)/|Unit D|Electricity Unit D|200|1.0|2431.0|2431.0|2431.0|PAID|Sales
INV-0363|/Date(1488326400000+0000)/|Unit E|Water Unit E|200|1.0|1260.0|1260.0|1260.0|PAID|Sales
INV-0368|/Date(1488326400000+0000)/|Unit E|Electricity Unit E|200|1.0|7975.0|7975.0|7975.0|PAID|Sales
INV-0377|/Date(1491004800000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0373|/Date(1491004800000+0000)/|Unit C|Rent Unit C|200|1.0|13000.0|13000.0|13000.0|PAID|Sales
INV-0378|/Date(1491004800000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0371|/Date(1491004800000+0000)/|Unit D|Rent Unit D|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0379|/Date(1491004800000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0372|/Date(1491004800000+0000)/|Unit E|Rent Unit E|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0393|/Date(1491264000000+0000)/|sales for mistake 5000|pepe's 5000. Mistake on double posting March 30 2017|260|1.0|5000.0|5000.0|5000.0|PAID|Sales
INV-0365|/Date(1488326400000+0000)/|Unit B|Electricity Unit B|200|1.0|4697.0|4697.0|4697.0|PAID|Sales
INV-0360|/Date(1488326400000+0000)/|Unit B|Water Unit B|200|1.0|780.0|780.0|780.0|PAID|Sales
INV-0345|/Date(1488326400000+0000)/|Unit F|Electricity Unit F|200|1.0|1551.0|1551.0|1551.0|PAID|Sales
INV-0349|/Date(1488326400000+0000)/|Unit F|Water Unit F|200|1.0|960.0|960.0|960.0|PAID|Sales
INV-0376|/Date(1491004800000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0370|/Date(1491004800000+0000)/|Unit B|Rent Unit B|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0380|/Date(1491004800000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0374|/Date(1491004800000+0000)/|Unt F|Rent Unit F|200|1.0|14000.0|14000.0|14000.0|PAID|Sales
INV-0326|/Date(1485907200000+0000)/|Unit A|Electricity Unit A|200|1.0|1458.8|1458.8|1458.8|PAID|Sales
INV-0332|/Date(1485907200000+0000)/|Unit A|Water Unit A|200|1.0|676.5|676.5|676.5|PAID|Sales
INV-0359|/Date(1488326400000+0000)/|Unit A|Water Unit A|200|1.0|480.0|480.0|480.0|PAID|Sales
INV-0390|/Date(1491004800000+0000)/|Unit D|Electricity Unit D|200|1.0|3264.0|3264.0|3264.0|PAID|Sales
INV-0384|/Date(1491004800000+0000)/|Unit D|Water Unit D|200|1.0|744.0|744.0|744.0|PAID|Sales
INV-0389|/Date(1491004800000+0000)/|Unit C|Electricity Unit C|200|1.0|4152.0|4152.0|4152.0|PAID|Sales
INV-0383|/Date(1491004800000+0000)/|Unit C|Water Unit C|200|1.0|992.0|992.0|992.0|PAID|Sales
INV-0392|/Date(1491004800000+0000)/|Unit F|Electricity Unit F|200|1.0|1536.0|1536.0|1536.0|PAID|Sales
INV-0386|/Date(1491004800000+0000)/|Unit F|Water Unit F|200|1.0|930.0|930.0|930.0|PAID|Sales
INV-0414|/Date(1493596800000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0412|/Date(1493596800000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0411|/Date(1493596800000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0407|/Date(1493596800000+0000)/|Unit C|Rent Unit C|200|1.0|13650.0|13650.0|13650.0|PAID|Sales
INV-0408|/Date(1493596800000+0000)/|Unt F|Rent Unit F|200|1.0|14700.0|14700.0|14700.0|PAID|Sales
INV-0405|/Date(1493596800000+0000)/|Unit D|Rent Unit D|200|1.0|14700.0|14700.0|14700.0|PAID|Sales
INV-0382|/Date(1491004800000+0000)/|Unit B|Water Unit B|200|1.0|930.0|930.0|930.0|PAID|Sales
INV-0388|/Date(1491004800000+0000)/|Unit B|Electricity Unit B|200|1.0|5580.0|5580.0|5580.0|PAID|Sales
INV-0391|/Date(1491004800000+0000)/|Unit E|Electricity Unit E|200|1.0|9660.0|9660.0|9660.0|PAID|Sales
INV-0385|/Date(1491004800000+0000)/|Unit E|Water Unit E|200|1.0|1488.0|1488.0|1488.0|PAID|Sales
INV-0404|/Date(1493596800000+0000)/|Unit B|Rent Unit B|200|1.0|14700.0|14700.0|14700.0|PAID|Sales
INV-0410|/Date(1493596800000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0413|/Date(1493596800000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0406|/Date(1493596800000+0000)/|Unit E|Rent Unit E|200|1.0|14700.0|14700.0|14700.0|PAID|Sales
INV-0418|/Date(1495497600000+0000)/|1 month advance 2 months deposit| Unit A 1 month advance 2 months deposit|200|1.0|51000.0|51000.0|51000.0|PAID|Sales
INV-0387|/Date(1491004800000+0000)/|Unit A|Electricity Unit A - paid via their refund 990||1.0||||PAID|Sales
INV-0381|/Date(1491004800000+0000)/|Unit A|Water Unit A  - paid via their refund||1.0||||PAID|Sales
INV-0375|/Date(1491004800000+0000)/|Unit A|Dues Unit A - paid via their refund 1000||1.0||||PAID|Sales
INV-0369|/Date(1491004800000+0000)/|Unit A|Rent Unit A - paid via their refund 13,000||1.0||||PAID|Sales
INV-0364|/Date(1488326400000+0000)/|Unit A|Electricity Unit A - paid via their refund 1650||1.0||||PAID|Sales
INV-0354|/Date(1488326400000+0000)/|Unit A|Dues Unit A -  paid via their refund 1000||1.0||||PAID|Sales
INV-0350|/Date(1488326400000+0000)/|Unit A|Rent Unit A -  paid via their refund  13000||1.0||||PAID|Sales
INV-0401|/Date(1493596800000+0000)/|Unit D|Electricity Unit D|200|1.0|4191.0|4191.0|4191.0|PAID|Sales
INV-0397|/Date(1493596800000+0000)/|Unit D|Water Unit D|200|1.0|933.0|933.0|933.0|PAID|Sales
INV-0424|/Date(1496275200000+0000)/|Unit D|Rent Unit D|200|1.0|14750.0|14750.0|14750.0|PAID|Sales
INV-0431|/Date(1496275200000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0417|/Date(1493596800000+0000)/|Unit A|Electricity Unit A||1.0||||PAID|Sales
INV-0443|/Date(1496275200000+0000)/|Unit B|additional payment for increase of rent - 2100 ( 700 for advance and 1400 doe two months deposit)|200|1.0|2100.0|2100.0|2100.0|PAID|Sales
INV-0445|/Date(1496275200000+0000)/|Unit D|
additional payment for increase of rent - 2100 ( 700 for advance and 1400 for two months deposit)|200|1.0|2100.0|2100.0|2100.0|PAID|Sales
INV-0447|/Date(1496275200000+0000)/|Unit E|
additional payment for increase of rent - 2100 ( 700 for advance and 1400 for two months deposit)|200|1.0|2100.0|2100.0|2100.0|PAID|Sales
INV-0432|/Date(1498867200000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0433|/Date(1496275200000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-0427|/Date(1496275200000+0000)/|Unt F|Rent Unit F|200|1.0|14750.0|14750.0|14750.0|PAID|Sales
INV-0425|/Date(1496275200000+0000)/|Unit E|Rent Unit E|200|1.0|14750.0|14750.0|14750.0|PAID|Sales
